anyo;cut_region;region;cut_provincia;provincia;cut_comuna_anyocenso;cut_comuna;comuna;cut_distrito;distrito;censo_viviendas_totales;censo_viviendas_ocupadas;censo_viviendas_desocupadas;censo_viviendas_urbanas;censo_viviendas_rurales;censo_viviendas_tipo_casa;censo_viviendas_tipo_departamento;censo_viviendas_tipo_otros;censo_viviendas_agua_por_red_publica;censo_viviendas_agua_por_pozo_o_noria;censo_viviendas_agua_por_camion;censo_viviendas_agua_por_rio;censo_viviendas_agua_por_otro;censo_viviendas_agua_no_se_puede_determinar;censo_viviendas_tratamiento_aguas_por_red_publica_alcantarillado;censo_viviendas_tratamiento_aguas_por_pozo_fosa_septica;censo_viviendas_tratamiento_aguas_por_red_publica_alcantarillado_o_fosa_septica;censo_viviendas_tratamiento_aguas_por_pozo_negro;censo_viviendas_tratamiento_aguas_por_otro;censo_viviendas_tratamiento_aguas_no_tiene;censo_viviendas_tratamiento_aguas_no_se_puede_determinar;censo_viviendas_electricidad_por_red_publica;censo_viviendas_electricidad_por_generador;censo_viviendas_electricidad_por_ernc;censo_viviendas_electricidad_por_otro;censo_viviendas_electricidad_no_tiene;censo_viviendas_electricidad_no_se_puede_determinar;censo_total_poblacion;num_distrito
1982;2;De Antofagasta;21;Antofagasta;231;2102;Mejillones;21022;;492;272;220;0;492;312;1;179;0;0;;0;233.0;259.0;;;12.0;44.0;0.0;;;30.0;;;;203.0;259.0;585;2
1982;2;De Antofagasta;21;Antofagasta;232;2103;Sierra Gorda;21031;;236;125;111;0;236;189;0;47;87;1;;0;14.0;134.0;;;44.0;55.0;0.0;;;97.0;;;;5.0;134.0;314;1
1982;2;De Antofagasta;21;Antofagasta;232;2103;Sierra Gorda;21033;;232;141;91;0;232;223;0;9;123;0;;0;5.0;104.0;;;90.0;36.0;0.0;;;126.0;;;;2.0;104.0;456;3
1982;2;De Antofagasta;21;Antofagasta;232;2103;Sierra Gorda;21034;;3;3;0;0;3;1;0;2;2;0;;0;0.0;1.0;;;2.0;0.0;0.0;;;2.0;;;;0.0;1.0;12;4
1982;2;De Antofagasta;21;Antofagasta;233;2104;Taltal;21041;;771;697;74;750;21;701;3;67;616;0;;0;44.0;111.0;;;555.0;81.0;0.0;;;614.0;;;;46.0;111.0;2914;1
1982;2;De Antofagasta;21;Antofagasta;233;2104;Taltal;21042;;552;531;21;550;2;372;4;176;449;1;;0;68.0;34.0;;;128.0;366.0;0.0;;;433.0;;;;85.0;34.0;2400;2
1982;2;De Antofagasta;21;Antofagasta;233;2104;Taltal;21043;;561;534;27;545;16;422;1;138;422;2;;0;96.0;41.0;;;248.0;256.0;0.0;;;414.0;;;;106.0;41.0;2559;3
1982;2;De Antofagasta;21;Antofagasta;233;2104;Taltal;21044;;64;54;10;0;64;48;0;16;0;0;;0;50.0;14.0;;;1.0;33.0;0.0;;;27.0;;;;23.0;14.0;244;4
1982;2;De Antofagasta;21;Antofagasta;233;2104;Taltal;21045;;7;7;0;0;7;3;0;4;0;0;;0;3.0;4.0;;;0.0;3.0;0.0;;;0.0;;;;3.0;4.0;20;5
1982;2;De Antofagasta;21;Antofagasta;233;2104;Taltal;21046;;43;16;27;0;43;10;0;33;0;0;;0;11.0;32.0;;;0.0;2.0;0.0;;;5.0;;;;6.0;32.0;62;6
1982;2;De Antofagasta;21;Antofagasta;233;2104;Taltal;21047;;90;19;71;0;90;80;0;10;10;0;;0;4.0;76.0;;;10.0;2.0;0.0;;;7.0;;;;7.0;76.0;58;7
1982;2;De Antofagasta;21;Antofagasta;233;2104;Taltal;21048;;7;7;0;0;7;2;0;5;0;0;;1;2.0;4.0;;;0.0;3.0;0.0;;;0.0;;;;3.0;4.0;48;8
1982;3;De Atacama;32;Chañaral  ;235;3201;Chañaral;32011;;3137;2816;321;3078;59;2715;78;344;2271;25;;0;310.0;531.0;;;1384.0;1156.0;0.0;;;2414.0;;;;192.0;531.0;11899;1
1982;3;De Atacama;32;Chañaral  ;235;3201;Chañaral;32012;;380;292;88;364;16;288;5;87;240;0;;1;30.0;109.0;;;107.0;152.0;0.0;;;214.0;;;;57.0;109.0;1054;2
1982;3;De Atacama;32;Chañaral  ;235;3201;Chañaral;32013;;128;26;102;0;128;92;0;36;15;0;;1;9.0;103.0;;;11.0;3.0;0.0;;;2.0;;;;23.0;103.0;47;3
1982;3;De Atacama;32;Chañaral  ;236;3202;Diego de Almagro;32021;;2038;1672;366;1735;303;1672;28;338;1206;18;;0;384.0;430.0;;;425.0;1075.0;0.0;;;1433.0;;;;175.0;430.0;7216;1
1982;3;De Atacama;32;Chañaral  ;236;3202;Diego de Almagro;32022;;3319;3137;182;3293;26;2424;534;361;2930;43;;3;35.0;308.0;;;2712.0;164.0;0.0;;;2927.0;;;;84.0;308.0;13406;2
1982;3;De Atacama;32;Chañaral  ;236;3202;Diego de Almagro;32023;;1625;1336;289;1606;19;1304;113;208;1235;1;;3;10.0;376.0;;;1150.0;46.0;0.0;;;1183.0;;;;66.0;376.0;4901;3
1982;3;De Atacama;32;Chañaral  ;236;3202;Diego de Almagro;32024;;361;246;115;0;361;265;1;95;143;7;;6;45.0;160.0;;;27.0;149.0;0.0;;;138.0;;;;63.0;160.0;678;4
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31011;;360;343;17;360;0;352;0;8;330;0;;0;1.0;29.0;;;329.0;2.0;0.0;;;331.0;;;;0.0;29.0;1751;1
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31012;;518;471;47;518;0;418;93;7;460;1;;0;2.0;55.0;;;425.0;35.0;0.0;;;460.0;;;;3.0;55.0;2090;2
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31013;;518;490;28;518;0;502;0;16;473;7;;0;5.0;33.0;;;350.0;125.0;0.0;;;469.0;;;;16.0;33.0;2333;3
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31014;;998;885;113;998;0;725;243;30;819;0;;3;10.0;166.0;;;742.0;75.0;0.0;;;828.0;;;;4.0;166.0;3408;4
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31015;;713;654;59;713;0;672;7;34;636;0;;1;2.0;74.0;;;550.0;87.0;0.0;;;631.0;;;;8.0;74.0;2988;5
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31016;;6923;6564;359;6918;5;6359;10;554;6222;41;;52;143.0;465.0;;;3300.0;3041.0;0.0;;;5933.0;;;;525.0;465.0;31741;6
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31017;;1893;1809;84;1893;0;1599;287;7;1767;4;;3;3.0;116.0;;;1655.0;108.0;0.0;;;1769.0;;;;8.0;116.0;8741;7
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31018;;682;644;38;682;0;669;0;13;635;0;;0;2.0;45.0;;;628.0;8.0;0.0;;;635.0;;;;2.0;45.0;3205;8
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31019;;722;687;35;697;25;638;0;84;608;11;;2;43.0;58.0;;;102.0;543.0;0.0;;;579.0;;;;85.0;58.0;3156;9
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31020;;22;16;6;0;22;17;0;5;7;3;;2;4.0;6.0;;;3.0;8.0;0.0;;;9.0;;;;7.0;6.0;74;10
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31021;;1039;966;73;1033;6;957;6;76;892;12;;5;36.0;94.0;;;523.0;409.0;0.0;;;898.0;;;;47.0;94.0;4638;11
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31022;;125;104;21;0;125;63;0;62;13;48;;6;12.0;46.0;;;4.0;61.0;0.0;;;37.0;;;;42.0;46.0;405;12
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31023;;77;54;23;0;77;55;0;22;0;28;;0;2.0;47.0;;;6.0;21.0;0.0;;;27.0;;;;3.0;47.0;299;13
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31024;;9;8;1;0;9;2;0;7;0;2;;3;2.0;2.0;;;0.0;2.0;0.0;;;0.0;;;;7.0;2.0;31;14
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31025;;7;3;4;0;7;1;0;6;0;0;;0;1.0;6.0;;;;;;;;0.0;;;;1.0;6.0;25;15
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31026;;36;31;5;0;36;17;0;19;7;6;;12;2.0;9.0;;;4.0;12.0;0.0;;;14.0;;;;13.0;9.0;96;16
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31027;;171;121;50;0;171;101;0;70;45;50;;16;3.0;57.0;;;9.0;75.0;0.0;;;76.0;;;;38.0;57.0;599;17
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31028;;45;30;15;0;45;2;0;43;0;6;;1;3.0;35.0;;;1.0;3.0;0.0;;;2.0;;;;8.0;35.0;117;18
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31029;;18;15;3;0;18;5;0;13;0;1;;5;2.0;10.0;;;0.0;7.0;0.0;;;0.0;;;;8.0;10.0;150;19
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31030;;14;7;7;0;14;0;0;14;0;0;;1;1.0;12.0;;;;;;;;0.0;;;;2.0;12.0;39;20
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31031;;1278;1182;96;1262;16;1157;5;116;1031;16;;52;56.0;123.0;;;405.0;738.0;0.0;;;1026.0;;;;129.0;123.0;5726;21
1982;3;De Atacama;31;Copiapó  ;240;3101;Copiapó;31032;;68;50;18;0;68;12;0;56;11;5;;11;23.0;18.0;;;0.0;22.0;0.0;;;1.0;;;;49.0;18.0;155;22
1982;3;De Atacama;31;Copiapó  ;241;3102;Caldera;31021;;2558;1063;1495;2520;38;2365;16;177;930;1;;0;84.0;1543.0;;;508.0;474.0;0.0;;;902.0;;;;113.0;1543.0;4356;1
1982;3;De Atacama;31;Copiapó  ;241;3102;Caldera;31022;;81;31;50;0;81;67;0;14;10;0;;0;18.0;53.0;;;1.0;8.0;0.0;;;0.0;;;;28.0;53.0;139;2
1982;3;De Atacama;31;Copiapó  ;241;3102;Caldera;31023;;25;24;1;0;25;20;0;5;11;0;;0;12.0;2.0;;;3.0;8.0;0.0;;;2.0;;;;21.0;2.0;63;3
1982;3;De Atacama;31;Copiapó  ;241;3102;Caldera;31024;;8;0;8;0;8;0;0;8;0;0;;0;0.0;8.0;;;;;;;;0.0;;;;0.0;8.0;0;4
1982;3;De Atacama;31;Copiapó  ;242;3103;Tierra Amarilla;31031;;1313;1251;62;1121;192;1146;4;163;947;33;;129;81.0;123.0;;;299.0;847.0;0.0;;;984.0;;;;206.0;123.0;5967;1
1982;3;De Atacama;31;Copiapó  ;242;3103;Tierra Amarilla;31032;;13;12;1;0;13;3;0;10;2;0;;3;1.0;7.0;;;;;;;;1.0;;;;5.0;7.0;72;2
1982;3;De Atacama;31;Copiapó  ;242;3103;Tierra Amarilla;31033;;82;52;30;0;82;25;0;57;0;2;;46;0.0;34.0;;;1.0;21.0;0.0;;;1.0;;;;47.0;34.0;220;3
1982;3;De Atacama;31;Copiapó  ;242;3103;Tierra Amarilla;31034;;107;89;18;0;107;77;0;30;0;11;;76;1.0;19.0;;;4.0;49.0;0.0;;;8.0;;;;80.0;19.0;344;4
1982;3;De Atacama;31;Copiapó  ;242;3103;Tierra Amarilla;31035;;122;114;8;0;122;112;1;9;52;6;;39;6.0;19.0;;;15.0;84.0;0.0;;;69.0;;;;34.0;19.0;575;5
1982;3;De Atacama;31;Copiapó  ;242;3103;Tierra Amarilla;31036;;92;62;30;0;92;73;0;19;0;3;;49;1.0;39.0;;;5.0;42.0;0.0;;;37.0;;;;16.0;39.0;240;6
1982;3;De Atacama;31;Copiapó  ;242;3103;Tierra Amarilla;31037;;37;36;1;0;37;29;0;8;0;7;;24;1.0;5.0;;;2.0;26.0;0.0;;;10.0;;;;22.0;5.0;132;7
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33011;;1315;1224;91;1315;0;1097;115;103;1146;27;;16;6.0;120.0;;;1036.0;131.0;0.0;;;1129.0;;;;66.0;120.0;5400;1
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33012;;1829;1676;153;1829;0;1637;122;70;1610;20;;4;3.0;192.0;;;1438.0;162.0;0.0;;;1606.0;;;;31.0;192.0;7054;2
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33013;;2753;2587;166;2727;26;2532;1;220;2453;29;;13;49.0;209.0;;;1173.0;1336.0;0.0;;;2179.0;;;;365.0;209.0;12402;3
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33014;;1606;1486;120;1581;25;1403;1;202;1329;9;;52;64.0;152.0;;;323.0;1099.0;0.0;;;1200.0;;;;254.0;152.0;7051;4
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33015;;1762;1593;169;1487;275;1589;2;171;1183;28;;239;117.0;195.0;;;428.0;1062.0;0.0;;;1120.0;;;;447.0;195.0;7733;5
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33016;;65;43;22;0;65;8;0;57;0;27;;0;13.0;25.0;;;0.0;6.0;0.0;;;0.0;;;;40.0;25.0;145;6
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33017;;20;13;7;0;20;5;0;15;0;7;;0;6.0;7.0;;;0.0;3.0;0.0;;;2.0;;;;11.0;7.0;40;7
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33018;;412;295;117;357;55;332;0;80;96;192;;0;1.0;123.0;;;65.0;207.0;0.0;;;175.0;;;;114.0;123.0;1268;8
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33019;;153;107;46;0;153;139;0;14;2;2;;94;1.0;54.0;;;25.0;70.0;0.0;;;90.0;;;;9.0;54.0;465;9
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33020;;15;6;9;0;15;7;0;8;0;4;;0;2.0;9.0;;;0.0;1.0;0.0;;;1.0;;;;5.0;9.0;36;10
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33021;;29;16;13;0;29;4;0;25;0;12;;0;2.0;15.0;;;0.0;1.0;0.0;;;0.0;;;;14.0;15.0;37;11
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33022;;213;162;51;0;213;132;0;81;0;6;;141;11.0;55.0;;;10.0;87.0;0.0;;;44.0;;;;114.0;55.0;749;12
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33023;;127;81;46;0;127;41;0;86;2;17;;1;59.0;48.0;;;4.0;55.0;0.0;;;49.0;;;;30.0;48.0;294;13
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33024;;4;4;0;0;4;0;0;4;0;0;;0;4.0;0.0;;;0.0;1.0;0.0;;;0.0;;;;4.0;0.0;8;14
1982;3;De Atacama;33;Huasco;245;3301;Vallenar;33025;;53;33;20;0;53;23;0;30;0;7;;21;5.0;20.0;;;0.0;26.0;0.0;;;16.0;;;;17.0;20.0;137;15
1982;3;De Atacama;33;Huasco;246;3303;Freirina;33031;;97;18;79;0;97;71;0;26;0;3;;0;11.0;83.0;;;2.0;3.0;0.0;;;3.0;;;;11.0;83.0;36;1
1982;3;De Atacama;33;Huasco;246;3303;Freirina;33032;;1077;945;132;695;382;876;0;201;680;24;;40;168.0;165.0;;;211.0;600.0;0.0;;;616.0;;;;296.0;165.0;4515;2
1982;3;De Atacama;33;Huasco;246;3303;Freirina;33033;;35;24;11;0;35;2;0;33;0;18;;1;5.0;11.0;;;0.0;8.0;0.0;;;0.0;;;;24.0;11.0;72;3
1982;3;De Atacama;33;Huasco;246;3303;Freirina;33034;;269;145;124;0;269;84;0;185;0;22;;5;104.0;138.0;;;0.0;71.0;0.0;;;0.0;;;;131.0;138.0;485;4
1982;3;De Atacama;33;Huasco;247;3304;Huasco;33041;;2031;1644;387;1644;387;1843;1;187;1397;13;;4;157.0;460.0;;;748.0;755.0;0.0;;;1354.0;;;;217.0;460.0;6791;1
1982;3;De Atacama;33;Huasco;247;3304;Huasco;33042;;130;103;27;0;130;85;0;45;0;11;;8;64.0;47.0;;;3.0;39.0;0.0;;;7.0;;;;76.0;47.0;224;2
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33021;;237;199;38;0;237;187;0;50;83;4;;98;6.0;46.0;;;40.0;129.0;0.0;;;96.0;;;;95.0;46.0;844;1
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33022;;167;135;32;0;167;85;0;82;21;2;;99;8.0;37.0;;;1.0;105.0;0.0;;;63.0;;;;67.0;37.0;498;2
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33023;;355;306;49;0;355;189;0;166;50;3;;240;5.0;57.0;;;20.0;222.0;0.0;;;100.0;;;;198.0;57.0;1257;3
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33024;;164;145;19;0;164;115;0;49;1;1;;135;5.0;22.0;;;1.0;92.0;0.0;;;5.0;;;;137.0;22.0;662;4
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33025;;122;100;22;0;122;90;0;32;0;0;;99;0.0;23.0;;;0.0;74.0;0.0;;;0.0;;;;99.0;23.0;484;5
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33026;;58;53;5;0;58;29;0;29;0;0;;48;0.0;10.0;;;0.0;40.0;0.0;;;7.0;;;;41.0;10.0;153;6
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33027;;113;112;1;0;113;98;0;15;40;1;;61;8.0;3.0;;;9.0;96.0;0.0;;;49.0;;;;61.0;3.0;447;7
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33028;;58;49;9;0;58;51;0;7;0;1;;2;46.0;9.0;;;2.0;42.0;0.0;;;26.0;;;;23.0;9.0;199;8
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33029;;78;56;22;0;78;64;0;14;0;1;;42;12.0;23.0;;;0.0;41.0;0.0;;;15.0;;;;40.0;23.0;211;9
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33030;;92;81;11;0;92;52;0;40;0;2;;77;0.0;13.0;;;0.0;17.0;0.0;;;0.0;;;;79.0;13.0;376;10
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33031;;55;42;13;0;55;36;0;19;6;0;;35;0.0;14.0;;;1.0;29.0;0.0;;;11.0;;;;30.0;14.0;149;11
1982;3;De Atacama;33;Huasco;248;3302;Alto del Carmen;33032;;42;31;11;0;42;36;0;6;19;0;;12;0.0;11.0;;;0.0;24.0;0.0;;;13.0;;;;18.0;11.0;109;12
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41011;;1087;1002;85;1087;0;860;149;78;944;2;;3;0.0;138.0;;;901.0;33.0;0.0;;;941.0;;;;8.0;138.0;4695;1
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41012;;3734;3625;109;3677;57;3509;8;217;3480;15;;25;21.0;193.0;;;3142.0;313.0;0.0;;;3392.0;;;;149.0;193.0;20105;2
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41013;;877;832;45;877;0;741;84;52;783;10;;2;10.0;72.0;;;673.0;95.0;0.0;;;789.0;;;;16.0;72.0;4116;3
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41014;;1336;1245;91;1132;204;1230;43;63;1124;55;;29;12.0;116.0;;;1049.0;123.0;0.0;;;1187.0;;;;33.0;116.0;5706;4
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41015;;5725;5476;249;5470;255;5332;245;148;5199;22;;134;11.0;359.0;;;4887.0;341.0;0.0;;;5277.0;;;;89.0;359.0;26277;5
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41016;;155;151;4;0;155;141;0;14;16;3;;123;9.0;4.0;;;17.0;134.0;0.0;;;113.0;;;;38.0;4.0;977;6
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41017;;230;207;23;0;230;156;0;74;100;9;;95;1.0;25.0;;;24.0;179.0;0.0;;;138.0;;;;67.0;25.0;989;7
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41018;;277;257;20;0;277;215;0;62;40;66;;141;7.0;23.0;;;2.0;241.0;0.0;;;117.0;;;;137.0;23.0;1355;8
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41019;;340;303;37;0;340;252;0;88;111;12;;166;7.0;44.0;;;18.0;273.0;0.0;;;183.0;;;;113.0;44.0;1629;9
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41020;;341;317;24;0;341;288;0;53;89;18;;202;5.0;27.0;;;7.0;304.0;0.0;;;200.0;;;;114.0;27.0;1646;10
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41021;;51;34;17;0;51;11;0;40;0;29;;3;0.0;19.0;;;0.0;25.0;0.0;;;0.0;;;;32.0;19.0;142;11
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41022;;122;68;54;0;122;87;0;35;0;67;;1;0.0;54.0;;;0.0;67.0;0.0;;;20.0;;;;48.0;54.0;294;12
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41023;;270;237;33;0;270;191;0;79;156;36;;34;7.0;37.0;;;7.0;223.0;0.0;;;125.0;;;;108.0;37.0;1138;13
1982;4;De Coquimbo;41;Elqui;250;4101;La Serena;41024;;5216;5016;200;4882;334;4207;1;1008;4531;157;;57;226.0;245.0;;;1034.0;3857.0;0.0;;;3988.0;;;;983.0;245.0;26111;14
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41041;;239;182;57;0;239;195;5;39;60;100;;1;18.0;60.0;;;5.0;164.0;0.0;;;165.0;;;;14.0;60.0;856;1
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41042;;199;161;38;0;199;136;0;63;2;8;;33;115.0;41.0;;;0.0;156.0;0.0;;;57.0;;;;101.0;41.0;665;2
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41043;;97;24;73;0;97;95;0;2;0;16;;0;7.0;74.0;;;0.0;23.0;0.0;;;6.0;;;;17.0;74.0;113;3
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41044;;132;109;23;0;132;115;0;17;0;9;;2;96.0;25.0;;;0.0;70.0;0.0;;;70.0;;;;37.0;25.0;427;4
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41045;;143;113;30;0;143;136;0;7;34;33;;4;29.0;43.0;;;2.0;98.0;0.0;;;68.0;;;;32.0;43.0;368;5
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41046;;12;9;3;0;12;3;0;9;0;5;;0;1.0;6.0;;;0.0;6.0;0.0;;;0.0;;;;6.0;6.0;78;6
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41047;;109;105;4;0;109;32;0;77;0;98;;0;1.0;10.0;;;0.0;88.0;0.0;;;1.0;;;;98.0;10.0;613;7
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41048;;66;55;11;0;66;34;0;32;30;1;;0;4.0;31.0;;;1.0;34.0;0.0;;;16.0;;;;19.0;31.0;345;8
1982;4;De Coquimbo;41;Elqui;251;4104;La Higuera;41049;;58;53;5;0;58;36;0;22;0;45;;1;0.0;12.0;;;0.0;46.0;0.0;;;1.0;;;;45.0;12.0;183;9
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41021;;1757;1589;168;1757;0;1516;81;160;1452;15;;1;89.0;200.0;;;796.0;719.0;0.0;;;1424.0;;;;133.0;200.0;7537;1
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41022;;3577;3456;121;3577;0;3284;6;287;3197;55;;1;162.0;162.0;;;1246.0;2101.0;0.0;;;3023.0;;;;392.0;162.0;17130;2
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41023;;2918;2790;128;2918;0;2576;252;90;2742;8;;0;14.0;154.0;;;2472.0;243.0;0.0;;;2714.0;;;;50.0;154.0;13032;3
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41024;;1231;1189;42;1231;0;1045;1;185;1139;14;;0;25.0;53.0;;;873.0;289.0;0.0;;;1055.0;;;;123.0;53.0;5666;4
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41025;;489;460;29;363;126;397;0;92;374;19;;38;22.0;36.0;;;169.0;278.0;0.0;;;368.0;;;;85.0;36.0;2144;5
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41026;;3921;3762;159;3595;326;3419;1;501;3331;82;;227;98.0;183.0;;;1812.0;1863.0;0.0;;;3320.0;;;;418.0;183.0;19561;6
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41027;;361;331;30;0;361;310;0;51;5;25;;285;15.0;31.0;;;11.0;313.0;0.0;;;211.0;;;;119.0;31.0;1814;7
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41028;;566;452;114;457;109;522;6;38;321;43;;11;68.0;123.0;;;219.0;216.0;0.0;;;349.0;;;;94.0;123.0;2031;8
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41029;;3667;3551;116;3551;116;3523;4;140;3417;12;;71;19.0;148.0;;;3096.0;376.0;0.0;;;3409.0;;;;110.0;148.0;18117;9
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41030;;101;81;20;0;101;76;0;25;39;16;;5;21.0;20.0;;;0.0;80.0;0.0;;;29.0;;;;52.0;20.0;351;10
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41031;;162;140;22;0;162;150;0;12;0;122;;12;6.0;22.0;;;2.0;134.0;0.0;;;56.0;;;;84.0;22.0;603;11
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41032;;54;41;13;0;54;47;0;7;0;39;;2;0.0;13.0;;;1.0;40.0;0.0;;;6.0;;;;35.0;13.0;233;12
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41033;;31;29;2;0;31;18;0;13;0;4;;25;0.0;2.0;;;3.0;25.0;0.0;;;1.0;;;;28.0;2.0;126;13
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41034;;89;84;5;0;89;28;0;61;0;76;;5;3.0;5.0;;;8.0;76.0;0.0;;;10.0;;;;74.0;5.0;399;14
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41035;;1063;501;562;1041;22;991;0;72;420;14;;4;46.0;579.0;;;248.0;225.0;0.0;;;382.0;;;;102.0;579.0;2517;15
1982;4;De Coquimbo;41;Elqui;252;4102;Coquimbo;41036;;461;209;252;409;52;428;0;33;13;36;;0;133.0;279.0;;;30.0;146.0;0.0;;;127.0;;;;55.0;279.0;736;16
1982;4;De Coquimbo;41;Elqui;253;4103;Andacollo;41031;;2236;2111;125;1880;356;2128;1;107;1422;235;;5;394.0;180.0;;;178.0;1808.0;0.0;;;1594.0;;;;462.0;180.0;9136;1
1982;4;De Coquimbo;41;Elqui;253;4103;Andacollo;41032;;95;18;77;0;95;90;0;5;0;13;;3;0.0;79.0;;;1.0;14.0;0.0;;;2.0;;;;14.0;79.0;66;2
1982;4;De Coquimbo;41;Elqui;253;4103;Andacollo;41033;;101;94;7;0;101;84;0;17;0;67;;18;9.0;7.0;;;0.0;92.0;0.0;;;24.0;;;;70.0;7.0;357;3
1982;4;De Coquimbo;41;Elqui;253;4103;Andacollo;41034;;68;61;7;0;68;14;0;54;0;46;;15;0.0;7.0;;;1.0;60.0;0.0;;;1.0;;;;60.0;7.0;245;4
1982;4;De Coquimbo;41;Elqui;254;4106;Vicuña;41061;;658;618;40;552;106;619;0;39;508;7;;85;6.0;52.0;;;366.0;234.0;0.0;;;542.0;;;;64.0;52.0;3125;1
